medallion,hack_license,date,payment_type,fare_amount,tip_amount,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
26A1BAACBEDDFF0733FDAFEA52561C5D,E6FB66A6D43437C014E813564C6B9FBB,2013-03-25,CRD,8.5,2,40.740471,-73.899117,40.758343,-73.988609
7C61E7A1F6DC335BB85F9CB256B1DE1F,77A45909304EADDED1FFB51299BBD11D,2013-10-22,CRD,14,0,40.719196,-73.990067,40.703445,-73.988708
873562ABA9FEBB12CFEA925E0CCB8077,4BBC785E233250DDC828A76B34047F2D,2013-01-04,CRD,15.5,3.5,40.723694,-73.98526,40.751377,-73.994125
8A7B476296423066E8D807C00A5A279C,6968C582D46827AE3B590EEA1BCB15AF,2013-04-27,CRD,14,1,40.717991,-73.990875,40.721462,-73.956131
7A891113517E79D24A15A22D804F30AD,245B147E0AD3325D4B0DCECF9364058B,2013-03-07,CRD,27,3,40.763454,-73.963066,40.718983,-73.849442
CAAF13F61C8CBFC721BA2C754F2639AA,8F1C063CA953BFD1C73574C385EB435F,2013-05-29,CRD,6.5,1.4,40.763424,-73.981895,40.769043,-73.958611
F3E844649503D2A5A44DD729348E7336,734C65F5C9A04718A1124F7BAFDE8507,2013-10-12,CRD,9.5,2.1,40.786316,-73.972404,40.776379,-73.979546
7FF2071B5C84ED2C266D5AA25BAD7E1F,0380388DD89164E57C27D7BF8D766193,2013-02-18,CRD,7,2,40.765224,-73.963905,40.767056,-73.968475
5CA48A08B6E187640FE66ACB919B6607,F353B4BA2727E255FDF74E896CFDCAB4,2013-06-03,CRD,12.5,4.05,40.732967,-73.990067,40.749866,-73.978943
38B1B16918FC30AC405899CECE26CB75,3CA97D8C139F9DB7254BBFBA4ADCCB70,2013-09-25,CRD,11,1,40.746597,-73.984138,40.755959,-74.002083
40A21AEA612376C62D1CB5308D4A4E58,6D12283908723BAF8EEAD054294B1971,2013-11-19,CRD,12,2.7,40.773907,-73.957672,40.789078,-73.940475
8F992E801892B31EC9E7118DCD54056A,980C7AEB3FD36663AB02A5195DC747DC,2013-12-13,CRD,5.5,1.3,40.757042,-73.972054,40.749935,-73.991531
9B546D845F19F4F2E8D94C2F1A973115,72FB35F7A2F9B5FB08872F0C5CECA593,2013-07-18,CRD,6.5,1.5,40.753635,-73.966454,40.76104,-73.962364
493E7E2C8EFBF7BA962F9BE5793596AE,3442D3F3F243253EDE843C199FF425EE,2013-01-25,CRD,13.5,3,40.774021,-73.873016,40.751347,-73.986305
D796EED505FE96C591232180B593A21B,AE57A5982D629C19D54F8034E4DE40C5,2013-05-08,CRD,7.5,1.7,40.746586,-73.97229,40.770432,-73.963989
47F4D439685D0369045661915B4072B7,BFF5BD616466C9867CA59C592B1280D3,2013-09-25,CRD,13,1.5,40.731556,-74.006737,40.778374,-73.981895
0E3841C1B577163D9741C5D01354711A,93B02DBF5C3ABB314F58EC697AAD2CE5,2013-08-23,CRD,27.5,2.5,40.769321,-73.951889,40.762024,-73.965851
60DC999A38D953EE86AB81C23C9480E8,9950999AEBE36F097D9A61C0F819A90C,2013-06-29,CRD,8.5,1.9,40.769131,-73.86277,40.790596,-73.976555
7D9F519277EFC47748CB4C3563BC9D43,78E7F3563A36357EA0BA522ED069E962,2013-04-02,CRD,17,3.6,40.764526,-73.998856,40.722656,-74.006561
69240010A967D4DA76DADD46365FBD44,86C333D273C2F323F57981882186F81C,2013-09-06,CRD,35,7.1,40.769367,-73.95195,40.762749,-73.968178
1CBECD8023440C7AFC1508125ADC9399,35C0C3B4B04908528CCFF32140A7CE39,2013-10-06,CRD,9,1,40.743374,-73.919418,40.738541,-73.990273
0E3841C1B577163D9741C5D01354711A,93B02DBF5C3ABB314F58EC697AAD2CE5,2013-02-25,CRD,10.5,2.2,40.746399,-73.991364,40.748951,-73.991562
334B5D1A2474A98E5A480863146C4E9B,44328D275703FB7ACA15B403F225C08F,2013-03-31,CRD,7.5,1.5,40.74892,-73.974388,40.749382,-73.992775
49ADB4AB6C594725DE9A363F9A940303,46F508ECB676D1AD4B711B44ABCAAE2D,2013-04-22,CRD,10.5,2.3,40.747997,-73.989189,40.639347,-73.786629
9F43C6D3C1DABB937550371A9331D33B,569605D17560800FC9CB0F5E34CDE7EB,2013-07-28,CRD,20.5,2,40.775429,-73.982216,40.781948,-73.963264
C67E4F9B7A376BBC3228DE494BF000B6,83AD9804A373B417E7E5FD2E3AB70606,2013-07-28,CRD,25.5,5.2,40.759991,-73.99511,40.777611,-73.982147
CF3E3CC8BB8D6EF6A88946D2D93EE88E,87227DC21D35EE10586C905563845954,2013-07-21,CRD,5.5,1.2,40.73119,-73.978745,40.724846,-74.004402
C0A02B17EF710C378A4138B0626010B0,C82D2AC39481995672BF63CA0407F9D6,2013-12-18,CRD,6.5,1.6,40.780945,-73.979645,40.798481,-73.952866
49ADB4AB6C594725DE9A363F9A940303,46F508ECB676D1AD4B711B44ABCAAE2D,2013-08-11,CRD,17,3.7,40.726585,-73.986839,40.746483,-73.993355
334B5D1A2474A98E5A480863146C4E9B,44328D275703FB7ACA15B403F225C08F,2013-09-07,CRD,5,1,40.70483,-74.013947,40.621159,-73.988815
C7D8FFD6A1AD364A97844C1B2018100D,8D254EF57883244171677F78B0BD1500,2013-09-29,CRD,8.5,1,40.755386,-73.921951,40.75016,-73.973114
09D0AF7E35C3B23060840634792F90F1,84AC43D51409C1E6BC8D8140E5E8345E,2013-06-07,CRD,9,2.5,40.747719,-74.004364,40.756153,-73.967766
7A69E35CB830CACE1D5664239386F42C,D4300F675FC28E87B8DFC867C4BD2E65,2013-02-24,CRD,9,1,40.719147,-73.989761,40.758919,-73.968147
7A891113517E79D24A15A22D804F30AD,245B147E0AD3325D4B0DCECF9364058B,2013-07-07,CRD,13.5,15,40.769302,-73.988701,40.758427,-74.000397
1CBECD8023440C7AFC1508125ADC9399,35C0C3B4B04908528CCFF32140A7CE39,2013-09-09,CRD,12,2.5,40.785385,-73.951271,40.771336,-73.9617
D15358FDE0B2CA330A22C88389AAC3A0,D6FDE56227BCBDF00BBFA4C5BB13364A,2013-10-12,CRD,8.5,2.25,40.803013,-73.94902,40.794773,-73.932365
220B7B6333A7EBF2119BAF0CCCB033BA,BE4A32AB4417F699663FE0FB60334C8F,2013-05-21,CRD,16,3.3,40.757904,-74.00074,40.726048,-73.972054
F34200575D6EF2E031298323EF7FB020,30737881DD1D52985D713F4852B512E4,2013-02-08,CRD,23.5,4.9,40.784622,-73.969971,40.77898,-73.98243
94CEB0C517F6740191D11D192AFFC9F8,C8DCC4AB455C14561279073F4A5D1F75,2013-03-17,CRD,6.5,1.5,40.769821,-73.954803,40.781841,-73.946419
F2E4391C54D6C591768960222E87B517,D7F67398180E9AEE6D0A656CD36930FD,2013-04-07,CRD,21.5,2,40.784264,-73.952461,40.766571,-73.967346
E8AF4605959B2B81BDFAB0E0DB8B4186,7841355D9AC54B186BC590A48BF487BB,2013-06-24,CRD,6.5,1.5,40.785625,-73.969986,40.778393,-73.98555
8521BB0C99BD08A01B290EDF6C55B02E,0F09747CA39D1C04C0217954ECD2944D,2013-11-27,CRD,8.5,1,40.745384,-73.907944,40.762154,-73.972244
824FEDB8C33D7EBA39F1F01EE3788CDE,71E4C09DFAABF4B87C32C871403C19E3,2013-05-20,CRD,6.5,1,40.751324,-73.991051,40.756672,-73.97683
3C7D5F9AFFC4A013B4D9AE151224D74F,CFD973166B3D71A0A921F82621348B6A,2013-05-23,CRD,7,2,40.758343,-73.976845,40.749783,-74.00647
FEE62B35C6F24BCFB9B6E5043FDFBDD6,46DF62AC4718C26F71BC0DAC0812C0CB,2013-06-14,CRD,10.5,2.2,40.748966,-73.99691,40.752911,-73.971611
1CBECD8023440C7AFC1508125ADC9399,35C0C3B4B04908528CCFF32140A7CE39,2013-01-26,CRD,5.5,1.2,40.757954,-74.000893,40.752541,-73.978241
EF1C2CFF187C78348B712559A8776971,573DF5D84CDEEEC1A59F0BB32094CCF9,2013-09-28,CRD,50,0,40.735245,-74.008598,40.709888,-74.017235
F5A57F6164424A59CB989A3FFA6FFC1D,63ED4880FB74BBC03B4A525C2E5A4A11,2013-08-11,CRD,10,0.5,40.759735,-73.985703,40.723991,-74.000519
49ADB4AB6C594725DE9A363F9A940303,46F508ECB676D1AD4B711B44ABCAAE2D,2013-05-16,CRD,18.5,2,40.7687,-73.981445,40.780369,-73.985573
4F520C94BE55BCD63811E0CAA7D5D285,D37ACABDF4CFD043D4D89B8C38D47BC0,2013-09-08,CRD,31.5,2,40.75528,-73.97683,40.786366,-73.952644
38B1B16918FC30AC405899CECE26CB75,3CA97D8C139F9DB7254BBFBA4ADCCB70,2013-05-03,CRD,8,5,40.781868,-73.979126,40.780739,-73.958832
A7C76FF488E0BCCABEABC173FB8FB5DB,AEF09F1C41CD703EA50FD5C27EF46876,2013-10-21,CRD,7.5,3,40.724876,-73.995636,40.750351,-73.978477
C69BEA5032C8AE6B821F9D19ACFAD2A9,178ABE6839FCD74ED5104A050F222390,2013-05-29,CRD,8,1.8,40.776314,-73.947433,40.76276,-73.973618
DBAE099FA96B1265214F828E4A891EE0,732F1EB98A114D6123588CAF49793F08,2013-05-08,CRD,12,1,40.735455,-74.000443,40.755062,-73.976028
FFFECF75AB6CC4FF9E8A8B633AB81C26,8CAC0DC237256D0535731A1063D4C2C3,2013-08-14,CRD,7,1.6,40.804577,-73.93766,40.768608,-73.967491
E21D302C8F9C748BC3AFCEDE461EE2A5,10F79B447AF84B032839C956277C76AB,2013-03-06,CRD,16,1.5,40.754524,-73.988884,40.729141,-73.9842
11255D0D604A3A006072C57DE81D7ED2,94FC7FEE99E870C6070A1C9D243B870E,2013-12-01,CRD,12.5,2.7,40.767887,-73.963501,40.756134,-73.989197
CBD99435DF61EFBB71806A7AB020020C,BCD481CE8332F9D76E3B7848E1E7BE39,2013-05-12,CRD,13.5,2.9,40.784176,-73.977547,40.79002,-73.958794
F5A57F6164424A59CB989A3FFA6FFC1D,63ED4880FB74BBC03B4A525C2E5A4A11,2013-03-26,CRD,7,2,40.780685,-73.95266,40.770973,-73.956711
0575F6CEBFCDFDC503DDA925EA257CDD,859CD7EBAA4462844E4EF47A007817BF,2013-09-27,CRD,6,1.3,40.734303,-74.007156,40.727127,-73.998711
2A101E1A7779E9128F399C3EF0338AFF,1EE9CA7FD3DB752701F8700FA82F833B,2013-09-02,CRD,5.5,1.2,40.7197,-73.99987,40.760647,-73.981285
0E3841C1B577163D9741C5D01354711A,93B02DBF5C3ABB314F58EC697AAD2CE5,2013-04-03,CRD,7,2,40.781906,-73.982948,40.791317,-73.975388
EF1C2CFF187C78348B712559A8776971,573DF5D84CDEEEC1A59F0BB32094CCF9,2013-10-30,CRD,13,2.5,40.759266,-73.986137,40.750381,-73.991325
1CBECD8023440C7AFC1508125ADC9399,35C0C3B4B04908528CCFF32140A7CE39,2013-11-27,CRD,10.5,2.3,40.773071,-73.962624,40.779442,-73.957794
080BF09AD2886BCA48E1021A7219FE45,290528A2BD570924D69E0F045617BD0E,2013-05-15,CRD,18.5,3,40.756607,-73.991722,40.771149,-73.990997
AB30CC1A64994AB143F4D1B012FE9AE4,45884F275E3DFDB4106B884CF505C500,2013-09-15,CRD,14.5,1.5,40.775311,-73.95182,40.755566,-73.994682
D15358FDE0B2CA330A22C88389AAC3A0,D6FDE56227BCBDF00BBFA4C5BB13364A,2013-04-20,CRD,9.5,2.1,40.768093,-73.984978,40.781681,-73.972031
F7B63A1A3E8CF3E6D276147F5BF712F2,A997C452E2CD480AB2368A1AAD5BAD5E,2013-12-24,CRD,33.5,6.8,40.754387,-73.930077,40.750401,-73.897827
D796EED505FE96C591232180B593A21B,AE57A5982D629C19D54F8034E4DE40C5,2013-06-11,CRD,7,1.5,40.757336,-73.978348,40.727291,-73.988274
8521BB0C99BD08A01B290EDF6C55B02E,0F09747CA39D1C04C0217954ECD2944D,2013-07-19,CRD,13,1,40.765091,-73.979347,40.745773,-73.982117
5C8B0F8EEC4A67E2863BC312AD58753E,B6E27B6C6E8349D070A1B2C5B8925D13,2013-05-09,CRD,16.5,3.4,40.776337,-73.958,40.763496,-73.967255
7C61E7A1F6DC335BB85F9CB256B1DE1F,77A45909304EADDED1FFB51299BBD11D,2013-04-11,CRD,12,2.5,40.68766,-73.98053,40.630062,-74.03138
268BD5701F799131F125FC66A928C9F8,C5E0CDE01F3B54A93477B55751023869,2013-06-17,CRD,15,1.5,40.766563,-73.990463,40.774006,-73.984589
7A891113517E79D24A15A22D804F30AD,245B147E0AD3325D4B0DCECF9364058B,2013-03-09,CRD,7.5,1.6,40.74728,-74.003265,40.734329,-73.992958
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-04-10,CRD,42,3,40.763645,-73.972015,40.748718,-73.937248
080BF09AD2886BCA48E1021A7219FE45,290528A2BD570924D69E0F045617BD0E,2013-05-02,CRD,5.5,1.2,40.743206,-74.003098,40.687912,-74.182938
2CA5B8E3B692521A8FBEF294388F0914,FE46D8BE090719CD4752CDDA2820B05D,2013-06-23,CRD,7.5,1.8,40.758144,-73.992737,40.721767,-73.985001
9F43C6D3C1DABB937550371A9331D33B,569605D17560800FC9CB0F5E34CDE7EB,2013-05-27,CRD,7.5,2.12,40.776154,-73.987259,40.799698,-73.970291
824FEDB8C33D7EBA39F1F01EE3788CDE,71E4C09DFAABF4B87C32C871403C19E3,2013-03-13,CRD,6,2,40.644684,-73.782051,40.748192,-73.980186
E2052E0B9C4B42D2B3A20E9127EB2820,8505CEE2CDDFEFB16B3EE60992894327,2013-05-29,CRD,5,2,40.737541,-74.005867,40.778278,-73.954407
A876B642408FD97E3859B3578DB964E8,C70960077202554C33CF50DD09097A41,2013-03-03,CRD,16,1.25,40.724346,-73.984764,40.693172,-73.968468
873562ABA9FEBB12CFEA925E0CCB8077,4BBC785E233250DDC828A76B34047F2D,2013-04-21,CRD,10,2.2,40.7565,-73.96743,40.743942,-73.974777
50CD625534510FDABADA4432FE9E6AB5,0DBF135F25773B9D43170343F492572F,2013-03-22,CRD,15,1,40.733616,-73.988312,40.777428,-73.954964
9DB4AC73150E7F60ED7835C130B8040A,B1E973A019755AB9EBBBB8289C4EA504,2013-09-18,CRD,9,2.1,40.724262,-73.992882,40.716873,-73.989059
39A60F14324688F6BB35EE079D492156,DC4C0C159B7F7D45C6D5A472BA57C57A,2013-08-11,CRD,6.5,1,40.755566,-73.986053,40.70536,-74.010117
E2052E0B9C4B42D2B3A20E9127EB2820,8505CEE2CDDFEFB16B3EE60992894327,2013-06-19,CRD,9.5,2,40.765923,-73.919197,40.755901,-73.94072
1BB00587A20622BD7E103A04B903BB66,3613DC1E028892D9EA32F1814A939F63,2013-07-23,CRD,5.5,1.95,40.731232,-73.982681,40.709034,-73.940437
A0D85C6CA7DE4BAE1434205FB1EE0EF7,BD8354F326F65DE3FDAB89C51D1FF542,2013-10-03,CRD,7.5,1.7,40.727829,-74.003143,40.751759,-73.976723
F64AEF12C9F579B732D7564BD7D96DB4,EA0434A610CA11DA970C736AF2152B07,2013-03-05,CRD,8.5,1.8,40.689865,-73.964874,40.689606,-73.970024
BD65BEDF72BB7B711255C9E8A16A4E9B,9FCC284C848669BE471BC31FAA016F67,2013-08-11,CRD,4,1,40.713776,-74.008957,40.683296,-73.966095
F5A57F6164424A59CB989A3FFA6FFC1D,63ED4880FB74BBC03B4A525C2E5A4A11,2013-01-24,CRD,20,5.26,40.732361,-74.000687,40.74345,-73.922859
1BB00587A20622BD7E103A04B903BB66,3613DC1E028892D9EA32F1814A939F63,2013-09-29,CRD,4,1,40.644718,-73.781898,40.738232,-73.994431
26A1BAACBEDDFF0733FDAFEA52561C5D,E6FB66A6D43437C014E813564C6B9FBB,2013-01-26,CRD,6.5,1,40.743061,-73.989243,40.641827,-73.988693
B8A19B0003386C41E2D26C3EB6B1BF30,650BF4F26F59759F8959FCA4A9A93257,2013-09-05,CRD,8.5,2.85,40.645081,-73.781113,40.693878,-73.962509
7C61E7A1F6DC335BB85F9CB256B1DE1F,77A45909304EADDED1FFB51299BBD11D,2013-01-15,CRD,11.5,1,40.726837,-73.979935,40.71981,-73.978821
40A21AEA612376C62D1CB5308D4A4E58,6D12283908723BAF8EEAD054294B1971,2013-04-26,CRD,30,9.3,40.720917,-74.001564,40.648693,-73.78212
3FE110D179F3BA5DBA2356305C7A629A,05BF40BF619B29206C6CBADD0CCBE834,2013-10-13,CRD,19,4,40.73608,-73.978989,40.745541,-73.972359
5277B66A069EF1748D89C7F8959257E2,3A42E86D1742B0A047B209F1B4FC0440,2013-09-22,CRD,5,1,40.738098,-73.996223,40.762032,-73.977959
40A21AEA612376C62D1CB5308D4A4E58,6D12283908723BAF8EEAD054294B1971,2013-11-16,CRD,9,2,40.764107,-73.988258,40.740242,-73.896416
756B122A596AC264676498AC73A71587,9DE205B4EC453C5DD21C0BA4F77B910E,2013-07-12,CRD,4.5,1.1,40.727448,-73.979538,40.732731,-74.008453
12A0B4AE0850B89693607D342D114953,05D75C56B273FB7B9866EE761968E724,2013-08-06,CRD,12,2.7,40.726276,-73.98941,40.741951,-73.906532
E01081D28253BCD018CF265EA16AD141,19C7844C1235497A55B8B593BE795BC1,2013-05-13,CRD,20.5,4.3,40.644844,-73.78196,40.763153,-73.988182
873562ABA9FEBB12CFEA925E0CCB8077,4BBC785E233250DDC828A76B34047F2D,2013-07-26,CRD,12.5,1,0,0,0,0
B2795BE861EBC53ADD1AED91AAC7F140,618997BE853A0E76C218EA216E02CECF,2013-12-29,CRD,7.5,1.6,40.757206,-73.993553,40.752502,-73.994644
C9196B6E63193C3AFDA9CE058CF8AB11,EDF50E70E3047BFF0659EB9C14AA3C96,2013-08-06,CRD,6,1.3,40.74868,-73.988945,40.784733,-73.977119
22761541144CC7A4A8D083B02F49925A,45E726B4C31E2FDBD4ABBF9827035437,2013-05-16,CRD,9,1.2,40.780041,-73.947098,40.752407,-73.994286
8F992E801892B31EC9E7118DCD54056A,980C7AEB3FD36663AB02A5195DC747DC,2013-09-06,CRD,34,3,40.779072,-73.988533,40.780441,-73.95713
756B122A596AC264676498AC73A71587,9DE205B4EC453C5DD21C0BA4F77B910E,2013-07-08,CRD,9.5,1.5,40.711128,-74.015465,40.736195,-73.998177
49ADB4AB6C594725DE9A363F9A940303,46F508ECB676D1AD4B711B44ABCAAE2D,2013-09-15,CRD,4.5,1,40.75658,-73.99765,40.75951,-73.973663
0A72CCB7739854D1C02CCD418773E7F0,804B5CECCFF6E6C24AFB5D348FCECBB1,2013-04-11,CRD,13.5,3,40.730785,-74.008995,40.726589,-73.999115
AB30CC1A64994AB143F4D1B012FE9AE4,45884F275E3DFDB4106B884CF505C500,2013-09-04,CRD,11.5,3.25,40.786064,-73.950943,40.772873,-73.955383
934EDDF9E10AD28071279B4D63138F3F,39C8F1FFD80DEF9D25A6495263D10075,2013-02-18,CRD,5,1.1,40.772701,-73.989517,40.778309,-73.985184
F5A57F6164424A59CB989A3FFA6FFC1D,63ED4880FB74BBC03B4A525C2E5A4A11,2013-10-11,CRD,7.5,1.7,40.773911,-73.8731,40.702816,-73.870476
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-08-22,CRD,3.5,1,40.777473,-73.950424,40.771683,-73.95018
7AB9B06837BF31233311F042360B1A82,9E6B7BE743D795C877043D371979C40D,2013-12-05,CRD,7.5,1.6,40.739506,-73.991821,40.761955,-73.978889
1BB00587A20622BD7E103A04B903BB66,3613DC1E028892D9EA32F1814A939F63,2013-04-17,CRD,8.5,2,40.749386,-73.981697,40.783424,-73.958771
818B2426C5493017D5CFE68EFD34617E,ACECB0B77058B5DF6A3F232C3F8BF32A,2013-04-03,CRD,3,0.5,40.702171,-74.012764,40.7145,-73.998886
D796EED505FE96C591232180B593A21B,AE57A5982D629C19D54F8034E4DE40C5,2013-08-02,CRD,38.5,8.95,40.780735,-73.957222,40.75069,-73.991043
7AB9B06837BF31233311F042360B1A82,9E6B7BE743D795C877043D371979C40D,2013-10-04,CRD,20.5,3,40.756645,-73.972916,40.760658,-73.967133
09D0AF7E35C3B23060840634792F90F1,84AC43D51409C1E6BC8D8140E5E8345E,2013-07-15,CRD,7.5,1.5,40.774544,-73.958817,40.760723,-73.983795
1BB00587A20622BD7E103A04B903BB66,3613DC1E028892D9EA32F1814A939F63,2013-01-18,CRD,16.5,3.6,40.761265,-73.9869,40.758701,-73.999969
C9196B6E63193C3AFDA9CE058CF8AB11,EDF50E70E3047BFF0659EB9C14AA3C96,2013-08-10,CRD,20.5,4.3,40.778755,-73.95121,40.772705,-73.953461
D8CF1B054D38736E4A4CCDADA52D9119,86ECD420D3B13FB442A10F3B386904C6,2013-04-11,CRD,26.5,8.3,40.770222,-73.980446,40.767792,-73.984764
FA48B4171DF5DAD8991253F81E2BF0FE,4F15BC3B7CBB83057DFA0D2853034BB4,2013-11-14,CRD,10,3.3,40.773933,-73.873085,40.7589,-73.999748
A7C76FF488E0BCCABEABC173FB8FB5DB,AEF09F1C41CD703EA50FD5C27EF46876,2013-03-23,CRD,9.5,0,40.768654,-73.958832,40.765217,-73.961273
1CBECD8023440C7AFC1508125ADC9399,35C0C3B4B04908528CCFF32140A7CE39,2013-07-01,CRD,10.5,2.87,40.78434,-73.966942,40.784031,-73.95417
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-10-10,CRD,8.5,1.5,40.718903,-73.988083,40.772781,-73.870331
25DB5E33FDA6D4160488879C4E37F729,74E87B42693E7D4C270FB0170B42343B,2013-06-13,CRD,9.5,2.6,40.780914,-73.981377,40.790668,-73.97435
7A69E35CB830CACE1D5664239386F42C,D4300F675FC28E87B8DFC867C4BD2E65,2013-07-05,CRD,27,5.6,40.728397,-74.002563,40.734509,-73.999786
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-09-19,CRD,11.5,2.5,40.764229,-73.955772,40.760887,-73.972527
C7766420CD34F454C298C4F1F2E471AD,B3FAFA63916F7828685025F1814D9C16,2013-01-28,CRD,5,1,40.706707,-74.009636,40.749474,-73.997681
1BB00587A20622BD7E103A04B903BB66,3613DC1E028892D9EA32F1814A939F63,2013-10-13,CRD,14.5,4.5,40.644794,-73.777573,40.666252,-73.833984
FDC9BDC6C8B0BAA256E94B3FDC874F21,A031A69CF59EDE53F8794597697DE043,2013-02-17,CRD,30,6.1,40.756813,-73.973244,40.751389,-73.991371
9595288C0CF412BCE5857203D6841A87,D3C55D291DACA10AF60878FECF5942EE,2013-06-23,CRD,4.5,1.1,40.716454,-74.014923,40.691273,-73.989098
8766C801F1DA47BF918956E536CE80AC,5141161018392F216059E529BB106BCC,2013-11-01,CRD,3.5,0.8,40.787727,-73.977219,40.785213,-73.973206
7D9F519277EFC47748CB4C3563BC9D43,78E7F3563A36357EA0BA522ED069E962,2013-08-29,CRD,7.5,1.6,40.764648,-73.966194,40.775951,-73.962349
141953A3B4441DB5316B5F1E7356879D,192D84986897F4F9C9FB050937885AE8,2013-07-26,CRD,14,4.35,40.777397,-73.963356,40.773556,-73.945747
399DB6E048D813564DA0358503474A2C,9015F342D315C98B96F4E5CE6E537485,2013-07-20,CRD,5,1.35,40.703655,-73.931435,40.709267,-74.005653
5E6CD4FACD827EA5EDFEB765BED2EF1B,29897DA8543AF28A86CDFD97594F16D4,2013-06-14,CRD,14,2.9,40.759621,-73.988167,40.740227,-74.005234
11255D0D604A3A006072C57DE81D7ED2,94FC7FEE99E870C6070A1C9D243B870E,2013-07-05,CRD,10,2.2,40.645103,-73.776772,40.860012,-73.888062
F0081D9560C07C7B3D1AB2747F59FAEE,19E82A0CB56D24A40F2B47B0C3D02E8C,2013-09-25,CRD,14,2.9,40.779423,-73.958023,40.770287,-73.984787
D6B4EA09D5D8C0834DFD13CEAA59FC65,88E24873ACB7E02EC9CCD4E2AB2BB251,2013-04-16,CRD,12.5,4.05,40.713799,-73.992844,40.733776,-74.001717
C6EC85D55BE7FE927DF8784056039341,0807E63B4EB0C9981E0ED3C1033F322B,2013-04-22,CRD,11.5,2.4,40.645191,-73.78878,40.756935,-73.992699
1BB00587A20622BD7E103A04B903BB66,3613DC1E028892D9EA32F1814A939F63,2013-12-19,CSH,6.5,0,40.751862,-73.977867,40.749813,-73.988167
5C8B0F8EEC4A67E2863BC312AD58753E,B6E27B6C6E8349D070A1B2C5B8925D13,2013-10-12,CSH,6,0,40.71088,-74.003433,40.719257,-73.994377
442E7A6E22CD3FBE221E44D28FE4F010,FF69E2FA1988297D5081F0381C1845FF,2013-09-03,CSH,5.5,0,40.784031,-73.979866,40.77454,-73.957916
A876B642408FD97E3859B3578DB964E8,C70960077202554C33CF50DD09097A41,2013-07-11,CSH,5,0,40.721527,-74.004555,40.727318,-74.000427
4C1FCE764ABE7E995320E72C84B3138A,70137452B4020E4464411CE35B3C55D4,2013-07-19,CSH,9.5,0,40.773952,-73.984787,40.644566,-73.795197
39A60F14324688F6BB35EE079D492156,DC4C0C159B7F7D45C6D5A472BA57C57A,2013-07-28,CSH,9.5,0,40.756676,-73.990585,40.752724,-73.977554
FFFECF75AB6CC4FF9E8A8B633AB81C26,8CAC0DC237256D0535731A1063D4C2C3,2013-10-10,CSH,6,0,40.764637,-73.977036,40.757336,-73.986282
34C92AD3B8DDC22D792DFE7A412DD341,5155FDB66105CBA316A8BDFE7F23428C,2013-12-26,CSH,34,0,40.754841,-73.971001,40.775879,-73.956406
26A1BAACBEDDFF0733FDAFEA52561C5D,E6FB66A6D43437C014E813564C6B9FBB,2013-08-10,CSH,5.5,0,40.772636,-73.949554,40.778622,-73.974251
51A32C7DFEAE66C01B83A8498A682699,0D0B06050ACFAD338617C2A1BFC63B41,2013-01-21,CSH,13,0,40.723183,-73.98571,40.751556,-73.977776
47F4D439685D0369045661915B4072B7,BFF5BD616466C9867CA59C592B1280D3,2013-07-08,CSH,7.5,0,40.755882,-73.964699,40.768738,-73.955231
255EA147A9B3996763D54DBA7B50E743,22E788404722476497038D5B3A554903,2013-08-06,CSH,9,0,40.730335,-73.986305,40.730335,-73.986305
94CEB0C517F6740191D11D192AFFC9F8,C8DCC4AB455C14561279073F4A5D1F75,2013-02-25,CSH,9.5,0,40.725525,-74.003899,40.693142,-73.924561
399DB6E048D813564DA0358503474A2C,9015F342D315C98B96F4E5CE6E537485,2013-06-27,CSH,10,0,40.773335,-73.985275,40.739372,-73.92009
9F43C6D3C1DABB937550371A9331D33B,569605D17560800FC9CB0F5E34CDE7EB,2013-11-09,CSH,15.5,0,40.726227,-73.991959,40.708767,-73.956467
AF06B7350062AC7EE37A83A68851FA58,485665F4333EC6D5A82A24C0E7603295,2013-04-09,CSH,16.5,0,40.725353,-73.991432,40.70755,-74.005875
7C61E7A1F6DC335BB85F9CB256B1DE1F,77A45909304EADDED1FFB51299BBD11D,2013-07-15,CSH,9,0,40.712021,-73.940544,40.758049,-73.928574
5713D367F7ADAFE285DD127EED28CC03,09120EB45C69CCD3D60625CCC7EC9D9E,2013-08-17,CSH,4.5,0,40.759121,-73.996063,40.719482,-74.012421
7B1635AADDB360C9C664FE3A900BEF22,C92CAAF98E69809BFCFD380A0B824CC9,2013-07-14,CSH,7,0,40.74411,-73.924706,40.752762,-73.855179
F3E2FC48C5A14BACE539216837A8AB86,8C82692261B20A5ADD3B73711F0CF2C0,2013-12-15,CSH,10.5,0,40.739983,-74.005287,40.716496,-74.004974
DF56F06997C361D7B93D01DD914B9AA5,F1005F766AF0339F52A6C2082B4F4900,2013-05-27,CSH,52,0,40.745495,-73.990723,40.729912,-73.992676
47F4D439685D0369045661915B4072B7,BFF5BD616466C9867CA59C592B1280D3,2013-02-11,CSH,15.5,0,40.729874,-73.992981,40.769718,-73.982071
